Pulse,Dose1,Dose2
2226,35426.09,21099.11
2227,35418.59,21094.01
2228,35428.89,21098.61
2229,35440.89,21104.51
2230,35386.69,21075.61
2231,35396.39,21079.11
2232,35416.79,21090.81
2233,35382.49,21070.81
2234,35396.79,21081.81
2235,35425.59,21102.21
2236,35412.99,21093.71
2237,35407.69,21086.61
2238,35448.99,21110.41
2239,35438.49,21106.31
2240,35388.69,21074.01
2241,35395.39,21078.81
2242,35390.59,21078.81
2243,35387.69,21074.31
2244,35424.39,21096.71
2245,35428.59,21100.61
2246,35444.89,21108.31
2247,35441.59,21106.61
2248,35404.79,21089.11
2249,35399.59,21080.41
2250,35401.59,21083.31
2251,35368.49,21065.21
2252,35382.09,21073.11
2253,35427.39,21096.61
2254,35432.79,21101.31
2255,35435.2,21102.91
2256,35450.29,21110.21
2257,35424.89,21094.31
2258,35389.79,21073.21
2259,35382.69,21073.31
2260,35372.39,21069.21
2261,35399.09,21081.51
2262,35434.09,21104.01
2263,35427.09,21096.91
2264,35430.59,21102.81
2265,35435.19,21107.01
2266,35381.59,21072.61
2267,35405.19,21087.01
2268,35430.19,21101.11
2269,35390.29,21076.01
2270,35399.69,21082.21
2271,35429.59,21100.31
2272,35398.29,21082.81
2273,35387.29,21074.01
2274,35449.99,21112.01
2275,35411.59,21092.21
2276,35392.89,21078.81
2277,35438.59,21104.71
2278,35395.49,21081.41
2279,35391.99,21079.21
2280,35440.99,21107.41
2281,35411.69,21091.61
2282,35393.69,21080.71
2283,35422.09,21094.71
2284,35428.39,21098.01
2285,35405.29,21085.61
2286,35433.69,21105.21
2287,35412.69,21089.41
2288,35391.69,21077.41
2289,35412.29,21089.41
2290,35416.09,21093.41
2291,35386.99,21076.11
2292,35423.29,21093.81
2293,35427.19,21103.21
2294,35395.89,21078.71
2295,35421.49,21094.11
2296,35414.89,21094.91
2297,35380.19,21070.51
2298,35410.79,21088.81
2299,35415.59,21096.61
2300,35382.09,21069.11
2301,35403.19,21086.31
2302,35456.89,21119.01
2303,35436.19,21105.81
2304,35443.79,21109.01
2305,35439.69,21105.11
2306,35379.69,21068.41
2307,35377.69,21068.51
2308,35385.79,21076.01
2309,35363.19,21062.41
2310,35407.49,21087.51
2311,35441.49,21108.01
2312,35441.59,21106.91
2313,35447.29,21110.71
2314,35443.19,21107.61
2315,35385.39,21077.51
2316,35396.79,21082.61
2317,35394.39,21080.31
2318,35362.79,21061.71
2319,35425.79,21095.81
2320,35442.19,21110.41
2321,35427.49,21100.31
2322,35441.69,21105.41
2323,35419.69,21094.51
2324,35372.39,21068.31
2325,35375.29,21068.71
2326,35401.59,21083.91
2327,35384.39,21071.31
2328,35419.49,21093.71
2329,35459.39,21117.31
2330,35439.79,21106.41
2331,35431.69,21101.11
2332,35439.79,21105.31
2333,35371.39,21063.21
2334,35357.09,21057.31
2335,35365.79,21063.91
2336,35361.49,21059.41
2337,35416.29,21091.41
2338,35475.09,21127.11
2339,35449.59,21111.81
2340,35445.69,21110.81
2341,35462.59,21117.81
2342,35392.19,21077.01
2343,35377.19,21068.51
2344,35389.09,21080.61
2345,35366.59,21063.41
2346,35404.69,21086.61
2347,35464.59,21120.11
2348,35424.89,21100.31
2349,35437.59,21105.91
2350,35435.49,21102.81
2351,35391.49,21076.81
2352,35382.59,21068.31
2353,35393.89,21080.71
2354,35373.99,21067.11
2355,35410.19,21086.01
2356,35430.39,21099.51
2357,35449.39,21110.71
2358,35461.99,21119.11
2359,35423.19,21098.71
2360,35396.19,21079.61
2361,35352.19,21056.51
2362,35384.99,21074.11
2363,35373.39,21069.91
2364,35400.79,21083.71
2365,35433.89,21102.01
2366,35438.49,21106.71
2367,35463.09,21120.21
2368,35442.99,21109.21
2369,35390.09,21078.41
2370,35396.29,21081.11
2371,35419.89,21094.31
2372,35361.89,21062.61
2373,35362.39,21055.71
2374,35450.29,21111.41
2375,35417.79,21095.71
2376,35432.39,21100.01
2377,35472.39,21127.31
2378,35416.19,21092.71
2379,35394.39,21079.41
2380,35405.89,21087.11
2381,35360.49,21059.91
2382,35362.99,21061.11
2383,35442.39,21109.21
2384,35418.59,21095.21
2385,35432.79,21101.21
2386,35475.39,21129.41
2387,35415.19,21091.11
2388,35376.19,21069.61
2389,35391.09,21077.51
2390,35385.19,21072.31
2391,35371.39,21066.41
2392,35437.89,21106.01
2393,35434.99,21104.71
2394,35422.49,21098.01
2395,35463.29,21120.71
2396,35443.79,21108.11
2397,35373.69,21068.11
2398,35398.69,21077.21
2399,35367.29,21063.11
2400,35359.39,21058.51
2401,35423.39,21096.41
2402,35421.29,21097.81
2403,35431.09,21100.91
2404,35459.09,21114.61
2405,35443.59,21111.01
2406,35425.99,21097.11
2407,35412.29,21091.41
2408,35391.19,21076.11
2409,35368.59,21060.31
2410,35395.89,21080.81
2411,35396.79,21080.71
2412,35417.89,21092.01
2413,35454.79,21117.11
2414,35441.99,21107.01
2415,35436.89,21106.91
2416,35431.59,21100.51
2417,35386.59,21075.01
2418,35369.09,21065.71
2419,35392.79,21079.91
2420,35383.89,21072.71
2421,35398.09,21083.71
2422,35436.39,21104.91
2423,35427.99,21096.61
2424,35409.39,21088.11
2425,35451.29,21110.21
2426,35423.69,21094.51
2427,35356.29,21055.41
2428,35401.49,21084.61
2429,35403.39,21084.71
2430,35392.39,21077.31
2431,35438.49,21106.21
2432,35455.99,21114.71
2433,35419.99,21092.81
2434,35441.69,21106.91
2435,35410.29,21090.71
2436,35369.49,21062.81
2437,35394.89,21080.21
2438,35394.39,21081.91
2439,35376.59,21069.11
2440,35436.79,21104.21
2441,35449.19,21113.51
2442,35436.29,21102.91
2443,35447.19,21109.61
2444,35428.29,21099.01
2445,35376.99,21069.71
2446,35391.49,21077.41
2447,35384.19,21073.01
2448,35363.79,21060.11
2449,35411.69,21088.21
2450,35418.79,21095.21
2451,35459.79,21117.91
2452,35466.29,21120.31
2453,35444.39,21104.31
2454,35435.89,21103.41
2455,35397.09,21078.11
2456,35376.19,21067.71
2457,35362.19,21057.91
2458,35400.49,21082.11
2459,35404.89,21084.01
2460,35410.09,21086.31
2461,35429.19,21099.91
2462,35423.19,21095.31
2463,35414.69,21088.91
2464,35409.89,21090.21
2465,35392.49,21079.31
2466,35395.19,21078.31
2467,35435.19,21101.71
2468,35399.89,21082.41
2469,35401.39,21083.41
2470,35430.39,21098.81
2471,35410.19,21089.91
2472,35419.09,21090.51
2473,35432.09,21099.81
2474,35407.39,21087.51
2475,35383.89,21072.71
2476,35390.99,21078.41
2477,35387.09,21077.61
2478,35382.49,21076.01
2479,35437.79,21105.51
2480,35442.69,21103.91
2481,35426.19,21098.01
2482,35454.59,21115.01
2483,35424.69,21094.91
2484,35380.19,21071.81
2485,35419.99,21091.91
2486,35378.49,21071.21
2487,35367.19,21065.21
2488,35436.99,21104.71
2489,35434.39,21102.21
2490,35408.29,21085.71
2491,35429.79,21098.41
2492,35446.09,21107.01
2493,35400.59,21085.21
2494,35393.19,21076.51
2495,35408.29,21089.11
2496,35389.59,21075.21
2497,35413.49,21090.91
2498,35415.99,21091.91
2499,35404.59,21084.21
2500,35416.19,21091.61
2501,35443.49,21105.61
2502,35405.29,21085.31
2503,35410.09,21087.01
2504,35408.09,21086.11
2505,35379.39,21067.31
2506,35414.59,21088.31
2507,35411.99,21089.31
2508,35429.59,21099.81
2509,35424.49,21095.31
2510,35416.59,21091.71
2511,35380.29,21070.51
2512,35405.09,21083.71
2513,35404.19,21086.61
2514,35406.59,21087.41
2515,35422.39,21093.41
2516,35447.99,21112.11
2517,35408.89,21088.81
2518,35430.09,21101.61
2519,35402.69,21085.81
2520,35384.39,21073.71
2521,35388.79,21073.51
2522,35416.29,21093.01
2523,35376.89,21067.81
2524,35433.19,21103.31
2525,35442.29,21109.41
2526,35384.99,21071.81
2527,35428.19,21098.11
2528,35393.39,21078.01
2529,35304.89,21024.51
2530,35428.69,21094.81
2531,35445.09,21110.11
2532,35413.29,21087.91
2533,35496.49,21136.81
2534,35496.99,21142.51
2535,35310.99,21027.11
2536,35325.59,21036.01
2537,35375.29,21069.41
2538,35273.99,21005.91
2539,35404.49,21081.61
2540,35554.19,21175.31
2541,35512.29,21150.01
2542,35488.39,21133.91
2543,35525.79,21157.31
2544,35362.19,21061.21
2545,35259.69,20999.11
2546,35394.19,21080.81
2547,35330.69,21040.91
2548,35398.99,21081.81
2549,35529.29,21156.71
2550,35504.99,21146.41
2551,35432.09,21105.21
2552,35462.09,21119.71
2553,35394.99,21080.21
2554,35294.39,21017.91
2555,35389.89,21073.11
2556,35404.59,21088.21
2557,35410.19,21089.21
2558,35479.19,21126.91
2559,35471.49,21124.71
2560,35400.89,21081.21
2561,35389.59,21076.11
2562,35399.29,21081.31
2563,35342.19,21047.81
2564,35403.69,21085.11
2565,35443.39,21109.51
2566,35445.99,21109.01
2567,35451.09,21111.81
2568,35440.69,21106.61
2569,35400.99,21082.71
2570,35370.59,21065.61
2571,35396.59,21082.21
2572,35368.59,21065.81
2573,35418.69,21091.01
2574,35426.39,21097.91
2575,35434.69,21105.01
2576,35428.39,21098.21
2577,35387.29,21074.21
2578,35432.49,21101.01
2579,35380.39,21068.01
2580,35383.19,21071.31
2581,35426.29,21098.61
2582,35445.29,21112.31
2583,35374.09,21067.01
2584,35421.19,21094.11
2585,35430.59,21099.51
2586,35335.49,21044.21
2587,35439.09,21107.21
2588,35453.69,21116.61
2589,35415.29,21089.01
2590,35447.79,21108.31
2591,35449.59,21114.21
2592,35347.29,21053.71
2593,35351.19,21051.71
2594,35426.99,21098.11
2595,35348.89,21054.31
2596,35405.59,21082.21
2597,35501.79,21145.31
2598,35432.49,21105.61
2599,35430.49,21098.01
2600,35464.09,21117.71
2601,35353.89,21054.11
2602,35318.99,21033.51
2603,35418.59,21093.91
2604,35392.09,21080.51
2605,35410.59,21086.31
2606,35505.19,21144.81
2607,35449.09,21110.11
2608,35421.59,21094.61
2609,35456.19,21117.01
2610,35380.89,21073.31
2611,35320.79,21036.61
2612,35417.49,21095.71
2613,35389.39,21076.41
2614,35374.39,21066.01
2615,35460.79,21117.91
2616,35463.99,21122.11
2617,35418.09,21089.81
2618,35432.79,21103.61
2619,35420.59,21095.51
2620,35352.19,21054.71
2621,35408.59,21085.11
2622,35430.19,21100.41
2623,35393.99,21077.21
2624,35424.29,21097.21
2625,35409.69,21087.91
2626,35418.99,21095.01
2627,35418.99,21096.01
2628,35424.69,21097.71
2629,35399.19,21079.61
2630,35418.69,21094.51
2631,35395.59,21081.21
2632,35403.99,21083.21
2633,35411.19,21090.11
2634,35387.29,21075.01
2635,35421.49,21095.21
2636,35439.79,21106.31
2637,35418.39,21091.31
2638,35424.19,21096.71
2639,35428.69,21097.91
2640,35377.59,21070.31
2641,35364.69,21060.61
2642,35366.49,21063.61
2643,35341.49,21049.11
2644,35406.99,21086.01
2645,35444.89,21113.01
2646,35488.39,21137.51
2647,35421.49,21095.71
2648,35375.79,21067.71
2649,35419.59,21096.81
2650,35346.59,21049.61
2651,35396.89,21077.31
2652,35477.09,21130.91
2653,35451.69,21113.51
2654,35443.69,21107.51
2655,35472.29,21125.31
2656,35373.99,21071.61
2657,35315.49,21031.41
2658,35409.79,21090.51
2659,35403.89,21086.51
2660,35419.89,21093.61
2661,35472.79,21126.21
2662,35479.59,21129.31
2663,35403.59,21085.41
2664,35398.39,21081.51
2665,35409.39,21092.41
2666,35335.49,21045.51
2667,35378.29,21071.21
2668,35441.09,21109.01
2669,35424.99,21099.91
2670,35423.19,21097.71
2671,35466.09,21121.01
2672,35390.69,21078.21
2673,35350.29,21054.51
2674,35434.79,21102.01
2675,35365.19,21062.91
2676,35394.79,21078.01
2677,35471.99,21126.71
2678,35450.49,21112.21
2679,35377.19,21069.01
2680,35417.69,21094.41
2681,35429.29,21101.81
2682,35335.79,21042.81
2683,35443.69,21109.01
2684,35441.69,21109.61
2685,35383.59,21075.21
2686,35432.29,21100.71
2687,35459.99,21122.31
2688,35328.29,21041.71
2689,35348.09,21050.81
2690,35456.69,21116.61
2691,35343.19,21050.81
2692,35437.09,21105.31
2693,35520.39,21153.51
2694,35453.39,21115.51
2695,35411.09,21088.51
2696,35447.09,21109.61
2697,35377.89,21070.01
2698,35272.29,21006.21
2699,35409.69,21085.91
2700,35374.59,21071.91
2701,35405.99,21085.61
2702,35515.49,21147.91
2703,35494.19,21141.21
2704,35417.99,21094.01
2705,35430.09,21099.31
2706,35408.99,21088.41
2707,35274.69,21012.01
2708,35380.49,21072.41
2709,35439.19,21108.71
2710,35420.49,21096.01
2711,35484.09,21133.41
2712,35489.59,21137.01
2713,35415.79,21090.11
2714,35379.09,21067.91
2715,35385.69,21075.31
2716,35292.69,21016.71
2717,35345.09,21046.91
2718,35432.79,21105.41
2719,35438.19,21108.41
2720,35490.49,21134.51
2721,35495.59,21142.21
2722,35435.69,21103.91
2723,35367.89,21063.41
2724,35398.09,21081.71
2725,35360.69,21063.21
2726,35381.39,21069.81
2727,35420.39,21098.51
2728,35421.79,21096.41
2729,35437.39,21103.21
2730,35457.59,21118.91
2731,35441.29,21106.71
2732,35378.79,21070.21
2733,35384.79,21076.21
2734,35372.29,21067.11
2735,35396.69,21082.21
2736,35422.09,21098.21
2737,35430.09,21102.51
2738,35440.29,21110.41
2739,35417.39,21093.21
2740,35419.99,21093.81
2741,35409.79,21088.91
2742,35395.99,21081.31
2743,35411.59,21092.11
2744,35410.79,21089.11
2745,35387.59,21073.01
2746,35396.39,21082.31
2747,35416.59,21094.51
2748,35379.59,21070.51
2749,35410.39,21087.61
2750,35450.49,21114.71
2751,35421.29,21098.21
2752,35431.09,21099.41
2753,35422.89,21097.31
2754,35408.99,21089.61
2755,35381.29,21073.61
2756,35428.59,21098.21
2757,35391.29,21078.01
2758,35389.39,21074.61
2759,35434.69,21103.11
2760,35423.59,21097.31
2761,35368.79,21067.11
2762,35458.19,21117.91
2763,35345.69,21050.61
2764,35387.99,21079.61
2765,35448.29,21115.01
2766,35369.69,21070.61
2767,35353.79,21056.41
2768,35472.99,21126.71
2769,35339.89,21047.51
2770,35412.79,21091.11
2771,35518.09,21154.61
2772,35457.79,21117.61
2773,35424.99,21094.21
2774,35476.89,21128.31
2775,35364.39,21064.81
2776,35261.69,20997.91
2777,35434.09,21100.21
2778,35397.19,21082.51
2779,35377.09,21067.61
2780,35524.29,21154.71
2781,35513.29,21151.11
2782,35364.29,21059.41
2783,35379.09,21069.51
2784,35413.39,21093.01
2785,35238.49,20984.51
2786,35408.29,21085.11
2787,35496.79,21142.31
2788,35435.09,21106.11
2789,35499.59,21141.01
2790,35528.79,21162.71
2791,35330.89,21045.81
2792,35259.09,21000.31
2793,35397.99,21080.61
2794,35298.19,21025.41
2795,35374.79,21067.01
2796,35556.39,21177.51
2797,35528.39,21160.81
2798,35463.69,21118.71
2799,35482.69,21133.51
2800,35388.59,21078.11
2801,35275.99,21010.11
2802,35361.19,21057.71
2803,35375.99,21071.81
2804,35398.09,21081.91
2805,35500.19,21141.71
2806,35506.09,21148.71
2807,35429.29,21101.71
2808,35427.39,21100.61
2809,35392.79,21083.51
2810,35305.29,21028.91
2811,35375.39,21067.81
2812,35405.59,21086.71
2813,35409.89,21093.21
2814,35462.99,21119.71
2815,35458.79,21119.61
2816,35429.49,21100.21
2817,35384.59,21076.71
2818,35403.79,21087.41
2819,35369.89,21067.31
2820,35392.09,21079.71
2821,35434.19,21104.11
2822,35450.39,21115.21
2823,35431.79,21102.31
2824,35420.29,21097.51
2825,35425.19,21101.21
2826,35375.19,21069.51
2827,35406.39,21086.21
2828,35402.49,21087.11
2829,35407.39,21088.21
2830,35411.89,21092.31
2831,35432.79,21105.01
2832,35419.59,21099.41
2833,35389.79,21078.31
2834,35435.09,21102.21
2835,35424.59,21098.21
2836,35400.89,21084.71
2837,35401.89,21087.21
2838,35423.39,21098.41
2839,35375.99,21071.01
2840,35394.19,21080.41
2841,35448.79,21115.41
2842,35382.89,21077.51
2843,35416.19,21096.41
2844,35444.79,21112.31
2845,35410.39,21092.51
2846,35419.19,21096.21
2847,35431.09,21102.21
2848,35406.29,21091.41
2849,35359.49,21060.21
2850,35420.19,21099.41
2851,35381.49,21074.81
2852,35395.59,21084.41
2853,35463.09,21124.41
2854,35459.09,21119.41
2855,35416.89,21093.41
2856,35430.79,21103.31
2857,35419.09,21096.61
2858,35334.99,21043.11
2859,35396.49,21080.51
2860,35392.59,21081.81
2861,35369.19,21066.11
2862,35459.19,21117.31
2863,35462.09,21125.31
2864,35427.49,21096.91
2865,35430.29,21102.91
2866,35439.89,21109.41
2867,35346.09,21050.91
2868,35378.69,21069.71
2869,35417.09,21099.21
2870,35395.19,21082.21
2871,35424.59,21098.11
2872,35463.29,21123.91
2873,35429.59,21102.21
2874,35389.99,21078.21
2875,35430.19,21103.21
2876,35370.29,21068.51
2877,35377.19,21070.91
2878,35423.79,21099.61
2879,35403.99,21092.91
2880,35439.29,21105.81
2881,35456.29,21117.41
2882,35425.49,21100.31
2883,35388.89,21078.41
2884,35402.99,21086.61
2885,35387.29,21081.51
2886,35364.69,21063.91
2887,35421.49,21094.01
2888,35425.59,21098.61
2889,35437.29,21105.11
2890,35453.39,21115.91
2891,35435.59,21107.61
2892,35394.69,21081.31
2893,35409.59,21090.71
2894,35380.19,21076.91
2895,35393.89,21081.91
2896,35400.49,21085.51
2897,35407.09,21089.21
2898,35425.09,21101.71
2899,35415.19,21095.21
2900,35419.69,21098.01
2901,35408.09,21089.81
2902,35394.79,21080.41
2903,35409.59,21089.41
2904,35419.59,21093.51
2905,35403.69,21087.71
2906,35385.79,21076.21
2907,35407.39,21091.81
2908,35420.59,21099.51
2909,35412.19,21089.61
2910,35440.19,21107.61
2911,35450.29,21112.41
2912,35414.49,21094.21
2913,35432.89,21099.71
2914,35419.79,21096.41
2915,35386.39,21076.71
2916,35396.79,21083.41
2917,35396.49,21082.41
2918,35381.19,21072.31
2919,35402.49,21086.11
2920,35417.39,21096.21
2921,35410.29,21093.31
2922,35426.69,21100.21
2923,35448.19,21111.61
2924,35400.69,21087.51
2925,35425.89,21100.41
2926,35408.29,21090.81
2927,35396.49,21079.71
2928,35397.59,21082.81
2929,35425.39,21099.51
2930,35402.89,21087.11
2931,35395.99,21083.41
2932,35410.39,21093.01
2933,35384.79,21077.51
2934,35399.59,21083.41
2935,35439.59,21109.51
2936,35417.99,21092.31
2937,35414.39,21090.81
2938,35450.59,21115.41
2939,35426.09,21101.61
2940,35390.69,21080.81
2941,35419.49,21098.41
2942,35379.09,21072.61
2943,35378.59,21073.11
2944,35419.79,21098.11
2945,35415.29,21095.41
2946,35404.59,21088.61
2947,35429.59,21104.11
2948,35427.19,21100.71
2949,35388.79,21078.21
2950,35414.99,21096.31
2951,35407.29,21094.91
2952,35401.69,21085.11
2953,35435.19,21106.61
2954,35432.89,21106.61
2955,35416.79,21097.21
2956,35431.09,21106.21
2957,35403.59,21087.41
2958,35385.69,21078.41
2959,35414.59,21092.51
2960,35419.89,21096.71
2961,35398.59,21083.31
2962,35413.19,21093.01
2963,35410.89,21088.91
2964,35392.59,21082.21
2965,35409.49,21092.41
2966,35426.09,21102.11
2967,35404.49,21086.01
2968,35404.39,21088.61
2969,35427.89,21103.81
2970,35418.99,21095.61
2971,35405.09,21087.51
2972,35408.29,21091.91
2973,35405.19,21087.81
2974,35402.09,21086.31
2975,35398.59,21087.01
2976,35425.69,21101.31
2977,35423.39,21096.91
2978,35416.79,21097.91
2979,35422.89,21100.01
2980,35433.59,21108.31
2981,35414.39,21095.41
2982,35400.49,21083.81
2983,35414.89,21091.11
2984,35397.19,21084.21
2985,35366.59,21062.91
2986,35417.49,21094.81
2987,35401.09,21088.41
2988,35406.49,21090.51
2989,35448.99,21114.41
2990,35439.79,21110.51
2991,35392.59,21084.11
2992,35415.39,21094.81
2993,35394.09,21082.31
2994,35390.09,21077.51
2995,35422.89,21098.71
2996,35419.69,21098.11
2997,35405.89,21088.51
2998,35440.79,21110.91
2999,34898.99,20787.21
